向左走·向右走,8.4,幾米/生活·读书·新知三联书店/2002-8/16.00元
星空,9.0,幾米/大塊文化/2009-5-1/NT369
我不是完美小孩,8.4,幾米/海豚出版社/2011-4/38.00元
月亮忘記了,8.5,幾米/格林/2000-2-1/NT$299
地下铁,8.3,幾米/辽宁教育出版社/2002-2/32.00元
我的心中每天开出一朵花,8.5,幾米/辽宁教育出版社/2002-2/24.00元
我的错都是大人的错,8.7,幾米绘/现代出版社/2009-5/29.00
世界別為我擔心,8.6,幾米/大塊文化/2011-2-1/TWD280
躲进世界的角落,8.8,幾米/人民文学出版社/2009-7/45.00元
我的世界都是你,8.4,幾米/现代出版社/2016-7-31/55.00元
又寂寞又美好,8.5,幾米/辽宁教育出版社/2004-3/45.00元
我只能為你畫一張小卡片,8.5,幾米/大塊文化出版股份有限公司/2002-2-4/TWD350
走向春天的下午,8.5,幾米/现代出版社/2010/45.00元
微笑的鱼,8.4,幾米/辽宁教育出版社/2004-7/20.00元
幾米創作10年精選,9.0,幾米/大塊文化/2008-02-01/NT$2500
遗失了一只猫,8.3,幾米/现代出版社/2005-1/20.00元
照相本子,8.4,幾米/大塊文化出版公司/2001-6-18/TWD480
听幾米唱歌,8.1,幾米/生活·读书·新知三联书店/2002-4/25.00元
忘记亲一下,8.0,幾米/现代出版社/2015-9/45
谢谢你毛毛兔，这个下午真好玩,8.5,幾米/大塊文化/2006-07-01/NT$350
布瓜的世界,8.2,幾米/大塊文化出版股份有限公司/2002-9-30/TWD360
拥抱,8.3,幾米/海豚出版社/2012-12/32.00元
幾米故事的開始,8.8,幾米/大塊文化/2008-02-01/NT$380
时光电影院,8.9,几米/海豚出版社/2012-4/45.00元
幸运儿,8.4,幾米/辽宁教育出版社/2003-04/36.00
蓝石头,8.3,幾米/现代出版社/2006-4/36.00元
你们 我们 他们,8.2,幾米/辽宁教育出版社/2003-8/25.00
恋之风景,8.4,几米/现代出版社/2009-7-1/28.00元
履历表,8.3,幾米/现代出版社/2005-1/25.00元
森林里的秘密,8.1,几米/辽宁教育出版社/2004-07/18.00
我梦游你梦游,8.3,幾米/台北捷运公司&amp;墨色国际/2002-04
失乐园Ⅲ：秘密花开了,8.4,幾米/现代出版社/2007-1/26.00元
失乐园1,8.3,幾米/现代出版社/2006-10/26.00元
星空,9.1,现代出版社/2014-3-1/50
森林唱游,7.9,幾米/生活·读书·新知三联书店/2002-4/25.00元
黑白异境,7.8,幾米/汕头大学出版社/2004-10-01/28.00
