无常店,8.8,温酒/湖南文艺出版社/2017-1/38.00
冰与火之歌（卷一）,9.3,[美]乔治·R.R.马丁/谭光磊、屈畅/重庆出版社/2005-5/68.00元
睡魔1：前奏与夜曲,9.2,[美]尼尔·盖曼（NeilGaiman）编、山姆·凯斯（SamKeith）等绘/韩钢/北京联合出版公司·后浪出版公司/2016-8/128.00元
冰与火之歌,9.6,[美]乔治·R.R.马丁/谭光磊、屈畅、胡绍晏/重庆出版社/2013-10-1/330.00元
克苏鲁神话,8.2,(美)霍华德·菲利普斯·洛夫克拉夫特、HowardPhillipsLovecraft/范娟、程闰闰/重庆大学出版社/2012-5/64.00元
睡魔2：玩偶之家,9.6,[美]尼尔·盖曼（NeilGaiman）编、迈克·德林根贝格（MikeDringenberg）等绘/韩钢/北京联合出版公司·后浪出版公司/2016-12/128.00元
想象地名私人词典,8.9,[加]A.曼古埃尔、[意]G.盖德鲁培/赵蓉/华东师范大学出版社/2016-8/148.00元
吉尔莫·德尔·托罗的奇思妙想,9.0,吉尔莫·德尔·托罗/潘志剑/中国长安出版社/2015-3/258.00元
魔戒,9.5,[英]J.R.R.托尔金/邓嘉宛、石中歌、杜蕴慈/上海人民出版社/2013-9/169.00元
亲爱的阿道夫,8.4,[美]雷·布拉德伯里/徐黄兆、秦鹏、李懿、曹浏等/新星出版社/2016-5-1/40.00
魔兽世界编年史,9.2,[美]克里斯·梅森等/刘媛/新星出版社/2016-7/178.00元
精灵宝钻,8.4,托尔金/李尧/译林出版社/2004-05/21.3
塞拉菲尼抄本,8.6,[意]鹿易吉·塞拉菲尼/张密/北京联合出版公司/2014-11/799.00元
华胥引（全二册）,8.6,唐七公子/现代出版社/2011-1/39.80元
塔希里亚故事集,9.4,吴淼/接力出版社/2007/26.00元
九州·缥缈录,8.8,江南/新世界出版社/2005-6/20.00元
阴阳师,8.6,[日]梦枕貘/林青华/南海出版公司/2005-1/20.00元
梦书之城,8.9,[德]瓦尔特·莫尔斯/赖雅静/南海出版公司/2014-4/39.50元
博物学家的神秘动物图鉴,7.8,[法]让-巴普蒂斯特·德·帕纳菲厄著、[法]卡米耶·让维萨德绘/樊艳梅/未读·北京联合出版公司/2016-10/158元
哈利·波特与被诅咒的孩子,7.4,[英]约翰·蒂法尼、杰克·索恩、J.K.罗琳/马爱农/人民文学出版社/2016-10/69.00元
暗夜独行客,7.9,[美]雷·布拉德伯里/夏笳、阿古、曹浏、李懿、吕诗苑、汪杨达/新星出版社/2016-3/40.00元
努门诺尔与中洲之未完的传说,9.3,[英]J.R.R.托尔金著、[英]克里斯托弗·托尔金编/石中歌、邓嘉宛/上海人民出版社/2016-8/89.00元
少年Pi的奇幻漂流（插图珍藏版）,8.6,[加拿大]扬·马特尔/姚媛/译林出版社/2012-11-28/35.00元
美国众神,8.0,[英]尼尔·盖曼/戚林/四川科学技术出版社/2006-12/36.00元
冰与火之歌（卷三）,9.5,[美]乔治.R.R.马丁/屈畅、胡绍晏/重庆出版社/2007-1/88.00元
奇风岁月,8.8,[美国]罗伯特·麦卡蒙/陈宗琛/译林出版社/2011-5/36.00元
冰与火之歌（卷二）,9.4,[美]乔治.R.R.马丁/屈畅、胡绍晏、谭光磊/重庆出版社/2006-1/65.00元
哈利·波特与魔法石,9.0,[英]J.K.罗琳/苏农/人民文学出版社/2000-9/19.50元
冰与火之歌·卷五·魔龙的狂舞（全三册）,9.4,[美]乔治·R.R.马丁/屈畅、赵琳/重庆出版社/2013-1/150.00元
有顶天家族,8.6,[日]森见登美彦/高詹燦/上海人民出版社/2013-3/35.00元
无影人,8.0,赵志明/百花文艺出版社/2016-6/39.50元
纸上中洲,9.3,[英]艾伦·李/黄丽媛、李佳澄/世纪文景/上海人民出版社/2015-8/89.00元
海上牧云记,7.8,今何在/天津人民出版社/2006-12/25.00元
