极简宇宙史,9.2,[法]克里斯托弗·加尔法德/童文煦/上海三联书店/2016-3/49.50元
人类简史,9.3,[以色列]尤瓦尔·赫拉利/林俊宏/中信出版社/2014-11/68.00元
哥德尔、艾舍尔、巴赫,9.4,[美]侯世达/严勇、刘皓明、莫大伟/商务印书馆/1997-5/88.00元
海错图笔记,8.3,张辰亮/中信出版社／中国国家地理·图书/2016-11-1/68.00元
生命的跃升,9.2,[英]尼克·莱恩/张博然/科学出版社有限责任公司/2016-5-27/48.00元
上帝掷骰子吗,9.2,曹天元/辽宁教育出版社/2006-1/32.00元
时间简史,8.8,[英]史蒂芬·霍金/许明贤、吴忠超/湖南科学技术出版社/2010-4/45.00元
万物：创世,8.9,[德]延斯·哈德（JensHarder）/王遥路、陈亮/北京联合出版公司/2015-4/188.00元
自私的基因,8.6,(英)里查德.道金斯/卢允中/吉林人民出版社/1998-10/24.00元
未来简史,8.6,[以]尤瓦尔·赫拉利/林俊宏/中信出版社/2017-1/68
智识分子,8.6,万维钢/电子工业出版社/2016-2-1/49.80元
地图（人文版）,9.2,(波兰)亚历山德拉·米热林斯卡、丹尼尔·米热林斯基著/贵州人民出版社/2014-8/98.00元
七堂极简物理课,8.3,[意]卡洛·罗韦利/文铮、陶慧慧/湖南科学技术出版社/2016-5/39.00元
从一到无穷大,9.1,[美]G.伽莫夫/暴永宁译、吴伯泽校/科学出版社/2002-11/29.00元
超越时空,9.0,[美]加来道雄（Kaku,M）/刘玉玺、曹志良/上海科技教育出版社/2009-6/36.00元
大历史,8.6,[美]大卫·克里斯蒂安（DavidChristian）、辛西娅·斯托克斯·布朗(CynthiaStokesBrown)、克雷格·本杰明(CraigBenjamin)/刘耀辉/北京联合出版公司·后浪出版公司/2016-8-1/88.00元
众病之王,9.1,[美]悉达多·穆克吉/李虎/中信出版社/2013-2-4/42.00元
什么是数学,9.1,[美]R·柯朗H·罗宾著、I·斯图尔特修订/左平、张饴慈/复旦大学出版社/2005-5/37.00元
