少有人走的路,8.3,[美]M·斯科特·派克/于海生/吉林文史出版社/2007-1/26.00元
我在天堂那五年,8.7,[美]约翰·施利姆/彭金玲/广西师范大学出版社/2017-1/48
强风吹拂,9.1,(日)三浦紫苑/林佩瑾、李建铨、杨正敏/广西师范大学出版社/2015-1-1/39.00元
活着就很伟大,9.4,[加]凯文·布雷尔/余莉/北京联合出版公司/2016-12-1/36.00
把时间当作朋友,8.5,李笑来/电子工业出版社/2009-6/32.00元
高效能人士的七个习惯（精华版）,8.2,[美]史蒂芬·柯维/高新勇、王亦兵、葛雪蕾/中国青年出版社/2011-6/29.00元
精进,7.8,采铜/江苏凤凰文艺出版社/2016-4-1/38.00元
人性的弱点全集,8.3,[美]戴尔·卡耐基/袁玲/中国发展出版社/2008-1/25.00元
你就要很独特,9.5,西蒙·布莱克本/陈拔萃/江苏凤凰文艺出版社/2017-1-1/CNY38.00
去别处,8.0,顾前/北京十月文艺出版社/2016-11/39.5元
拆掉思维里的墙,8.0,古典/中国书店/2010-9/29.80元
滚蛋吧!肿瘤君,9.2,熊顿/北京理工大学出版社/2012-9-1/29.80元
富爸爸，穷爸爸,8.2,（美）罗伯特・T・清崎、莎伦・L・莱希特/杨君，杨明/世界图书出版公司/2000-09/18.80
自控力,8.2,[美]凯利·麦格尼格尔/王岑卉/文化发展出版社(原印刷工业出版社)/2012-8/39.80元
布鲁克林有棵树,8.6,贝蒂·史密斯（BettySmith)/方柏林/译林出版社/2009-7/28.00元
你配得上更好的人生,9.5,沈嘉柯/江苏凤凰文艺出版社/2016-11/38
不属于我们的世纪,8.7,[美]马修·托马斯/黄瑶/广西科学技术出版社/2016-9-1/46.00元
异类,7.8,[美]马尔科姆·格拉德威尔/季丽娜/中信出版社/2009-6/26.00
活法,8.2,（日）稻盛和夫/周庆玲/东方出版社/2005-03/24.00元
追寻生命的意义,8.6,[奥]维克多·弗兰克/何忠强、杨凤池/新华出版社/2003-1/12.00元
秘密,7.3,[澳]朗达·拜恩/谢明宪/中国城市出版社/2008-11/32.00
不要让未来的你，讨厌现在的自己,7.2,特立独行的猫/武汉出版社/2014-8-1/32.80
藏在这世间的美好,8.0,鼹鼠的土豆/武汉出版社/2015-4/32.80元
重生,8.2,[美]斯蒂芬·金/朱力安/湖南文艺出版社/2016-12/39.80元
我不要你死于一事无成,8.1,[阿富汗]法齐娅·库菲/章忠建/中信出版社/2012-6/28.00元
佐贺的超级阿嬷,8.7,[日]岛田洋七/陈宝莲/南海出版公司/2007-3/20.00元
世界因你不同,8.1,李开复、范海涛/中信出版社/2009-9/29.80元
我们终将被遗忘,8.8,李唐/湖南文艺出版社/2017-1-1/32.00
你的生命有什么可能,8.4,古典/湖南文艺出版社/2014-5-1/35
奇特的一生,8.3,[苏]格拉宁/侯焕闳、唐其慈/海燕出版社/2001-3/13.00元
相约星期二,8.4,[美]米奇·阿尔博姆/吴洪/上海译文出版社/2007-7/19.00元
当下的力量,8.4,[德]埃克哈特·托利/曹植/中信出版社/2009-1/26.00
在不确定的世界寻找确定的自己,9.5,中岛薰/马罗/长江文艺出版社/2017-1/35.00元
在对的时间做对的事,8.2,俞敏洪/中信出版集团/2017-1-1/38.00元
扛得住，世界就是你的,7.7,小川叔/古吴轩出版社/2014-9/36.00元
当你的才华还撑不起你的梦想时,7.4,特立独行的猫/武汉出版社/2016-1-1/36.80
富兰克林自传,8.5,富兰克林/唐长孺/国际文化出版公司/2005年/28.8
一问一世界（青少年版）,9.7,杨澜、朱冰/江苏凤凰文艺出版社/2016-11/35.00
工作前5年，决定你一生的财富,7.5,三公子/中国铁道出版社/2015-9-1/CNY39.80
每周工作4小时,7.7,[美]蒂莫西·费里斯/徐慧玲/湖南文艺出版社/2008-4/38.00元
世界很小，而你刚好发光,9.4,凌小汐/江苏凤凰文艺出版社/2016-11/36.00元
世界上最伟大的推销员,8.0,[美]奥格·曼狄诺/安辽/世界知识出版社/2002-8/16.80元
你的孤独，虽败犹荣,6.8,刘同/中信出版社/2014-7-1/CNY39.80
一万小时天才理论,7.4,[美]丹尼尔·科伊尔/张科丽/中国人民大学出版社/2010-2/32.00元
斜杠青年,7.2,SusanKuang/湖南文艺出版社/2017-1/39.80
站在两个世界的边缘,8.2,程浩（伯爵在城堡）/广西师范大学出版社/2013-10/35.00
褚时健传,9.0,周桦/中信出版集团/2015-12/58.00元
哪来的天才？,8.0,[美]杰夫·科尔文/张磊/中信出版社/2009-9/28.00元
慢慢来，一切都来得及,7.4,meiya/中国商业出版社/2012-12/29.80元
人生的84000种可能,8.0,艾力/湖南文艺出版社/2017-1/39.80
成功，动机与目标,9.0,海蒂•格兰特•霍尔沃森(HeidiGrantHalvorson)/汤珑/译林出版社/2013-3-1/48.80元
考拉小巫的英语学习日记,8.1,考拉小巫/中国青年出版社/2012-1/25.00元
我们是穷得开朗，所以不用担心,8.8,[日]岛田洋七/李炜/南海出版公司/2016-7/35.00元
30岁前别结婚,7.9,[美]陈愉/王剑波/中信出版社/2012-5/32.00元
一切都是最好的安排,7.5,辉姑娘/中信出版社/2014-1/36
别独自用餐,8.0,[美]基思·法拉奇/施宇光/世界知识出版社/2010-10/32.00元
我的奋斗,7.3,罗永浩/云南人民出版社/2010-4/29.00元
生命的重建,8.2,露易丝·海/徐克茹/中国宇航出版社/2008-01-01/22.80元
你不努力，就别怪世界残酷,8.2,沈善书/百花洲文艺出版社/2016-12/36.00元
我不过低配的人生,8.1,雾满拦江/中国友谊出版公司/2016-10/39.8
就因為「沒時間」，才什麼都能辦到,8.1,吉田穂波/李漢庭/如何出版社有限公司/2014-3-25/NT$270
现在，发现你的优势,7.5,[美]马库斯·白金汉、唐纳德·克利夫顿/方晓光/中国青年出版社/2010-11/38.00元
优秀到不能被忽视,8.1,[美]卡尔·纽波特/张宝/北京联合出版公司/2016-5-20/45.90元
不如去闯,8.7,李柘远/长江文艺出版社/2016-12-12/39.8
30岁前的每一天,7.2,水湄物语/中国商业出版社/2012-12-25/32.80元
谁动了我的奶酪？,7.2,[美]斯宾塞·约翰逊/吴立俊/中信出版社/2001-9/16.80元
给青年的十二封信,8.7,朱光潜/广西师范大学出版社/2004-12/12.80
生命不息，折腾不止,7.7,罗永浩/天津人民出版社/2014-11-18/42.00元
人生不设限,8.3,NickVujicic/彭蕙仙/天津社会科学出版社/2011-6-15/29.80元
假如给我三天光明,8.1,海伦・凯勒(helenkeller)/李汉昭/华文出版社/2003-1/21.80元
世界上的另一个你,7.8,[美]朗·霍尔(RonHall)、[美]丹佛·摩尔(DenverMoore)/李佳纯/湖南文艺出版社/2016-1-1/26.00元
不抱怨的世界,7.3,[美]威尔·鲍温/陈敬旻/陕西师范大学出版社/2009-4/24.80
你所谓的焦虑 不过是对未来的恐惧,8.6,许天小/江苏凤凰文艺出版社/2017-1-8/32.80
了凡四训,8.7,(明)袁了凡、净庐主人译/净庐主人/百花文艺出版社/2007/16.00元
三双鞋,8.3,[美]谢家华/[美]谢传刚/中华工商联合出版社/2011-1/32.90元
微笑向暖，安之若素,9.7,积雪草/华中科技大学出版社/2017-1/36.00元
如果世事总能得偿所愿,8.8,余儒海/湖南文艺出版社/2017-1/38.00
自尊的力量,7.5,克里斯托夫·安德烈/余春红、高巍/北京科学技术出版社有限公司/2014-3-1/CNY38.00
按自己的意愿过一生,6.7,王潇/浙江文艺出版社/2016-1-1/39.00元
做好领导的九大赢招,9.8,高城幸司/马金娥/南海出版公司/2013-1/29.80元
好姑娘光芒万丈,7.5,老妖/北京联合出版公司/2016-11-1/36.8
人生永远没有太晚的开始,6.9,[美]摩西奶奶/新星出版社/2014-11-15/39.80
钢铁是怎样炼成的,7.6,[苏]尼·奥斯特洛夫斯基/曹缦西、王志棣/译林出版社/1996-10/20.00元
如何掌控自己的时间和生活,7.6,[美]阿兰·拉金/刘祥亚/金城出版社/2005-9/18.80元
思考致富,7.9,（美）希尔/曹爱菊/中信出版社/2003-01/21.00
我比谁都相信努力奋斗的意义,7.6,伊心/天津人民出版社/2015-6-1/36元
邓文迪：女人明白要趁早,8.8,张吕清、赵光耀/团结出版社/2017-1/39.8
风雨哈佛路,8.2,[美]莉丝·默里/曹植/中信出版社/2011-1/38.00元
一生的忠告,8.0,[英]查斯特菲尔德/刘树林、崔黎丽/海潮出版社/2001-9/20.00元
有种，请坐第一排,10.0,蔡淇华/江苏凤凰文艺出版社/2017-2/34.00
请尊重一个姑娘的努力,7.5,杨熹文/江苏凤凰文艺出版社/2015-10-1/35.00元
真希望我20几岁就知道的事,7.4,[美]蒂娜·齐莉格/邢爽、裴卫芳/陕西师范大学出版社/2010-4/26.80元
你所羡慕的一切，都是有备而来,7.9,老丑/百花洲文艺出版社/2016-10/36.00元
坚不可摧,8.7,[美]劳拉·希伦布兰德/王祖宁/重庆出版社/2011-8/38.00元
世上另一个我(修订版),8.4,[美]萨拉·帕坎南/胡绯/湖南文艺出版社/2015-9/38.00元
因为痛，所以叫青春,7.5,[韩]金兰都/金勇/广西科学技术出版社/2012-2/29.80元
干法,7.6,(日)稻盛和夫/曹岫云/华文出版社/2010-5/36.00元
向世界呼喊吧,9.5,bigbang、金世儿整理/2009年1月28日/15000韩元
内向者优势,7.7,MartiOlsenLaney/杨秀君/华东师范大学出版社/2008-1/29.80元
你只是看起来很努力,6.3,李尚龙/中国友谊出版公司/2015-7/35.00元
你从未真正拼过,6.8,LinkedIn领英/湖南文艺出版社/2016-10-10/42.00元
我敢活成自己想要的样子,8.2,谢园/武汉大学出版社/2017-3/38.8
米娅，快跑,8.1,秦与希/北京大学出版社/2009-4/28.00
我不过别人指定的生活,9.2,诸葛铉烈/邢青青/长江文艺出版社/2016-11/39.80元
愿你的青春不负梦想,8.1,俞敏洪/湖南文艺出版社/2017-1/36.00元
心理控制术,7.6,[美]麦克斯威尔·马尔茨/洪友/群言出版社/2007-11/29.80元
我喜欢这个&#34;功利&#34;的世界,6.3,咪蒙/湖南文艺出版社/2016-6-1/CNY38.00
《匠人匠心：用一生，做好一件事》,9.6,邱杨、丘濂、艾江涛/中信出版社/2016-11/56.00元
仅记住所有快乐,8.4,林特特/江苏凤凰文艺出版社/2016-9-1/39.80
优秀的人，都敢对自己下狠手,7.5,陈立飞（Spenser）/北京联合出版公司/2016-9-1/36.00元
挺住，意味着一切,8.0,赵星/北京联合出版公司/2013-4/29.8
这一生，至少当一次傻瓜,8.7,(日)石川拓治/王蕴洁/南海出版公司/2012-4-1/22.00元
你要好好爱自己,7.1,毕淑敏/北京联合出版社/2015-3-1/CNY39.90
今天以后，人生无数可能,8.2,曲玮玮/湖南文艺出版社/2017-1-1/38.00
你只是还未全力以赴,8.3,温言/江苏凤凰文艺出版社/2015-11/35.00元
你可以活成自己喜欢的模样,9.3,闫晓雨/台海出版社/2016-6-1/36.00元
拼了命，尽了兴,7.9,小令君/武汉出版社/2015-8/36.80
你要如何衡量你的人生,8.0,[美]克莱顿•克里斯坦森、[澳]詹姆斯•奥沃斯、[美]凯伦•迪伦/丁晓辉/吉林出版集团有限责任公司/2013-1-1/29.80元
我不是教你诈,8.1,[美]刘墉/接力出版社/2003-2/43.00元
深夜加油站遇见苏格拉底,8.1,[美]丹·米尔曼/韩良忆/中国人民大学出版社/2007-11/38.00元
意志力,8.1,[美]罗伊·鲍迈斯特、[美]约翰·蒂尔尼/丁丹/中信出版社/2012-6/39.00元
幸福的拾荒者,8.5,胡歌/接力出版社/2007-6-1/28.00元
不要和鲨鱼接吻,但要和勇敢一起睡觉,7.6,【美】诺艾儿•汉考克(NoelleHancock)/毕非/江苏文艺出版社/2013-7/32.00元
悠游100年/悠遊100年,8.6,趙慕鶴口述方雅惠執筆/商業周刊/2012-1-4/HKD280.00
当Bob来敲门,8.2,[英]詹姆斯·波文(JamesBowen)/檀秋文、许伟伟/北京联合出版公司·后浪出版公司/2013-10/29.80元
我们终将改变潮水的方向,7.5,人民文学出版社/2017-3-1/49
做最好的自己,7.5,李开复/人民出版社/2005-9/28.00元
读大学，究竟读什么,7.6,覃彪喜/南方日报出版社/2006-3/25.00元
就这样吧,7.7,顾乡（少林修女）/长江文艺出版社/2016-10-30/39.80
女人明白要趁早之三观易碎,7.0,王潇/北京联合出版公司/2013-4-1/32.00元
20几岁，决定女人的一生,8.1,[韩]南仁淑/李敏姬/南海出版公司/2007-6/22.00元
自信的秘密,8.5,罗伯特·安东尼/卢晓兰/2009-3/22.00元
致青年学者,7.7,[西]圣地亚哥·拉蒙-卡哈尔/刘璐/新华出版社/2010-1/25.00元
少有人走的路Ⅱ,7.9,[美]M·斯科特·派克/刘素云、张兢/吉林文史出版社/2008-10/26.00
一个被称作“它”的孩子,7.7,大卫·佩尔泽/孚韦、路文彬/南海出版公司/2008-8/25.00元
谁杀了我的牛？,7.5,卡米洛•克鲁斯（CamiloCruz）博士、美国/商佳音/安徽科学技术出版社/2009－01－01/20.00
不能不去爱的两件事,8.7,[日]松浦弥太郎/张富玲/湖南人民出版社/2013-11/32.00元
读完本书，才有力气完成剩下的梦想,7.6,[法]玛琳·斯基亚帕、[法]塞德里克·布吕吉埃/张静/江苏凤凰文艺出版社/2017-2-1/38.00元
当幸福来敲门,8.6,[美]克里斯·加德纳/米拉/清华大学出版社/2009-4/30.00元
你以为没有的，可能在来的路上,7.3,沈善书/中国华侨出版社/2014-12/32.80元
这就是我背叛自己的方式,7.3,[美]艾丽·卢娜/王敏/北京联合出版公司/2016-5/68
而立·24,8.1,张艺兴/北京联合出版公司/2015-10/56.80元
最后的演讲,8.6,[美]兰迪·鲍许/邹惠玲、张林/湖南科学技术出版社/2009-1/32.00
很感谢你能来，不遗憾你离开,8.5,初小轨/长江文艺出版社/2016-11/36.00元
你要去相信，没有到不了的明天,7.0,卢思浩/湖南文艺出版社/2013-6-3/32.80
当我足够好，才会遇见你,6.9,Lydia/湖南文艺出版社/2014-4-1/29.80元
寻找光的小女孩,8.8,[法]CyrilMassarotto、[法]希里尔•马萨霍托、[法]马沙霍朵/梁若瑜/北京日报出版社/2016-6-1/34.80元
并没有如愿以偿的人生,7.7,杨时旸/上海交通大学出版社/2016-4-15/39.00
吸引力是这样炼成的,8.4,【美】莉尔•朗兹(LeilLowndes)/苏西/上海社会科学院出版社/2016-8/34.80元
钝感力,6.9,[日]渡边淳一/李迎跃/上海人民出版社/2007-5/15.00元
在难搞的日子笑出声来,7.6,大鹏/北京联合出版公司/2014-1-12/39.8元
女人明白要趁早,7.5,王潇/陕西人民出版社/2010-1/28.00元
独自上场,8.2,李娜/中信出版社/2012-8/39.00元
你的误区,8.0,韦恩.W.戴尔/崔京瑞、王南/群言出版社/2007年4月/20.80元
明天过得怎么样，取决于今天的你怎么做,7.0,三公子/现代出版社/2016-2-1/36.00
为什么你总是害怕来不及,8.2,达达令/中国友谊出版公司/2015-12/34.80元
世界需要更好的你,8.3,我走路带风/北京联合出版公司/2016-11-15/42.00
当我足够爱，才敢失去你,7.9,朱沐（Lydia）/湖南文艺出版社/2015-7/35
最重要的事，只有一件,7.4,[美]加里·凯勒、[美]杰伊·帕帕森/张宝文/中信出版社/2015-11/35.00元
人生很短，你要做个聪明人,8.3,雾满拦江/民主与建设出版社/2016-11/38.00
让未来的你，感谢现在的自己,6.8,徐沪生/中国文联出版社/2015-1/32.00元
影响力,8.6,[美]罗伯特·西奥迪尼/陈叙/中国人民大学出版社/2006-5/45.00元
力量,7.5,[澳]朗达·拜恩/王莉莉/湖南文艺出版社/2011-6/35.00元
就想开间自己的小店,6.9,夏小暖/北京时代华文书局/2014-7-1/CNY36.00
在艰难的世界里，勇敢前行,8.7,二白/台海出版社/2015-11/36.0
正能量,6.9,理查德·怀斯曼/湖南文艺出版社/2012-8-1/29.80元
恋爱从失恋开始,8.0,林孑/武汉大学出版社/2013-6/28.00元
卡耐基经典全集,8.6,卡耐基/刘祜/中国城市出版社/2007-5/39.80元
5年后，你是什么档次？,9.3,狄骧/北京联合出版公司/2016-6/39.90元
爱到极致是放手,7.9,张德芬/湖南文艺出版社/2017-1/39.80
考拉小巫的留学成长日记,8.2,考拉小巫/中国青年出版社/2014-8-1/CNY36.00
书都不会读，你还想成功,7.2,二志成郑会一/广西科学技术出版社/2013-4-1/32.00元
我在哈佛的最后一堂课,8.3,艾瑞克·赛诺威、梅里尔·麦道/马婧/北京联合出版公司/2013-4-1/36.00元
生命是长期而持续的累积,8.1,彭明辉/光明日报出版社/2012-12/39.90元
跑到最后是飞翔：我的跑步生活,9.1,关雅荻等/江苏凤凰文艺出版社/2016-12/49.80
你要么出众，要么出局,8.0,李尚龙/湖南文艺出版社/2017-2/39.80
不要等到毕业以后,8.0,张志/江苏文艺出版社/2013-6-1/CNY30.00
活出最乐观的自己,8.4,【美】马丁•塞利格曼（MartinE.P.Seligman）/洪兰/万卷出版公司/2010-8/45.00元
疯狂的功成名就,8.1,[德]沃尔夫冈·舒尔等/毕崇毅/北方文艺出版社/2007年5月/28.00元
没有街道的城市,8.1,苏先生/九州出版社/2015-5-1/35.00
羊皮卷,7.6,奥格·曼狄诺/王琼/世界知识出版社/2004-5-1/38.00元
我只是敢和别人不一样,6.7,周宏翔/北京联合出版公司/2015-7-1/36.80元
高效能人士的7个习惯（人际关系篇）,8.5,史蒂芬•柯维/湖南文艺出版社/2015-11/39.8元
吸引力法则,7.5,杰克•坎菲尔德D.D.沃特金/张彩/中国城市出版社/2009年6月/25.00元
向死而生,7.3,李开复/中信出版社/2015-7/42元
我本浪人,8.8,马天宇/北京联合出版社/2016-9/58.00
你一年的8760小时,6.8,艾力/江苏凤凰文艺出版社/2015-8/35
我只想和你说说话,7.8,张超/中国华侨出版社/2014-11-30/32.80
心静的力量,8.3,[美]拿破仑·希尔/戴至中/北京联合出版公司/2016-5-20/48.00
我是一只IT小小鸟,7.7,胡江堂、李成、唐雅薇、秦琴、蒋宇东、刘未鹏、居振梁、刘帅、温卫斌、张弦、张凯峰、庄表伟、宋劲杉、程露、黄小明、易晓东、简朝阳、林健、高昂、徐宥、辜新星/电子工业出版社/2009/29.80
一生的计划,7.8,格莱恩·布兰/理子、罗鲲//2003-1/20.00元
尼采的心灵咒语,7.5,[德]尼采、[日]白取春彦/曹逸冰/江苏文艺出版社/2011-12/24.90元
人性的优点,8.0,戴尔·卡耐基/刘祜/中国城市/2006-2/19.80元
少有人走的路III,7.7,摩尔/严冬冬/吉林文史出版社/2009-4/28.00元
