有匪1,9.0,priest/湖南文艺出版社/2016-11/35.00元
三生三世 十里桃花,8.2,唐七公子/沈阳出版社/2009-1/26.80
何以笙箫默,8.0,顾漫/朝华出版社/2007-4/15.00元
华胥引（全二册）,8.6,唐七公子/现代出版社/2011-1/39.80元
微微一笑很倾城,8.1,顾漫/江苏文艺出版社/2009-8/25.00
那个不为人知的故事,8.6,twentine/江苏文艺出版社/2015-12/32.00元
三生三世 枕上书,7.9,唐七公子/湖南文艺出版社/2012-6-1/32.00元
只记花开不记年,10.0,艾小图/江苏文艺出版社/2017-2/32元
鹤唳华亭,8.3,雪满梁园/北岳文艺出版社/2008-12/25.80元
他知道风从哪个方向来,8.0,玖月晞/百花洲文艺出版社/2015-12-1/45.00
浮生若梦1,8.7,缪娟/湖南文艺出版社/2012-7/29.80元
夜旅人,8.6,赵熙之/百花洲文艺出版社/2016-9/32.80元
曾有一个人，爱我如生命,7.6,舒仪/中国画报出版社/2009-3/23.80
簪中录,8.0,侧侧轻寒/江苏凤凰文艺出版社/2015-1-1/30.00
原来你还在这里,7.7,辛夷坞/朝华出版社/2007-10/25.00元
嫡谋,8.5,面北眉南/江苏凤凰文艺出版社/2016-11/75元
孤城闭,8.5,米兰Lady/新世界出版社/2008-11/22.80元
美人为馅,7.5,丁墨/百花洲文艺出版社/2015-4/35.00元
怨氣撞鈴1·食骨,8.3,尾魚/聯合文學/2015-2-13/NTD99
我的拖延症女友,8.1,Priest/百花洲文艺出版社/2014-10-1/29.8
十年一品温如言,7.9,书海沧生/江苏文艺出版社/2011-6/46.00元
桃花尽处起长歌,8.3,侧侧轻寒/四川文艺出版社/2016-11/38.00
佳期如梦,8.0,匪我思存/新世界出版社/2007-2/20.00元
骄阳似我,8.0,顾漫/花山文艺出版社/2013-7-20/25.00元
大唐后妃传：珍珠传奇 I,7.3,沧溟水/现代出版社/2007-8/22.00元
长相思,8.2,桐华/湖南文艺出版社/2013-2/35.00元
如果蜗牛有爱情,7.1,丁墨/百花洲文艺出版社/2014-4/45.00
昭奚旧草,8.3,书海沧生/百花洲文艺出版社/2015-4/49.80元
第三种爱情,7.8,自由行走/内蒙古文化出版社/2007-11/29.80元
曾许诺,8.0,桐华/湖南文艺出版社/2011-1/26.00元
来不及说我爱你,8.1,匪我思存/新世界出版社/2006-9/20.00元
日不西沉,8.4,金丙/江苏凤凰文艺出版社/2017-2/29.80元
误入浮华,8.0,不经语/中国文联出版社/2015-2/49.80元
他来了，请闭眼,7.2,丁墨/百花洲文艺出版社/2014-7-1/45.00
沥川往事,7.6,玄隐/黄山书社/2009-4/26.00
山月不知心底事,7.6,辛夷坞/朝华出版社/2008-5/39.00
大唐明月1·风起长安,8.6,蓝云舒/上海文艺出版社/2013-1/27.00元
我的鸵鸟先生,8.5,含胭/江苏凤凰文艺出版社/2015-8/59.80元
世界微尘里,8.0,木浮生/百花洲文艺出版社/2014-4/29.80元
爱你，是我做过最好的事,7.7,笙离/长征出版社/2008-9/26.80元
11处特工皇妃,8.1,潇湘冬儿/江苏文艺出版社/2011-5/74.80元
步步惊心,8.1,桐华/民族出版社/2006-6/25.00元
良辰多喜欢,6.6,原城/江苏文艺出版社/2015-4/26.80元
光芒纪·颖耀,9.5,侧侧轻寒/四川文艺出版社/2016-11/35.00元
孤芳不自赏,7.9,风弄著、九歌绘/中国电影出版社/2007-1-1/40
我在回忆里等你,7.7,辛夷坞/江苏文艺出版社/2010-02/25.00元
你是我学生又怎样,7.6,田畈/花山文艺出版社/2014-8-15/22.00
有生之年,8.1,Twentine/华龄出版社/2015-9/26.80元
大唐后妃传：珍珠传奇 II（大结局）,7.6,沧溟水/现代出版社/2007-10/22.00元
泡沫之夏,7.0,明晓溪/新世界出版社/2006-3/20.00元
不负如来不负卿1,8.0,小春/北岳文艺出版社/2008-6/26.80元
三生三世十里桃花2·緣之卷,8.6,唐七公子/耕林出版文化事業/2008-10/NT$200
开封志怪,8.5,尾鱼/青岛出版社/2016-3/85.00元
流水迢迢（全两册）,8.1,箫楼/珠海出版社/2009-3/57.60
花千骨（上下）,7.3,Fresh果果/北方妇女儿童出版社/2009/56.00元
三生三世 枕上书·终篇,7.8,唐七公子/湖南文艺出版社/2013-11-1/35.00元
海棠依舊: 知否? 知否? 應是綠肥紅瘦 卷一,8.6,關心則亂/三采文化出版事業有限公司/2012-2-3/NT$240
在世界尽头遇见你,7.6,景行/百花洲文艺出版社/2014-10/29.80元
一厘米的阳光,8.0,墨宝非宝/百花洲文艺出版社/2015-1/35.00元
东宫,7.5,匪我思存/新世界出版社/2010-07/28.00元
凤囚凰（上中）,8.0,天衣有风/河南文艺出版社/2009-3/49.80
岁月是朵两生花,7.5,唐七公子/北方妇儿/2009-10/28.00元
