启示录,8.5,[美]MartyCagan/七印部落/华中科技大学出版社/2011-5/36.00元
简约至上,8.4,[英]GilesColborne/李松峰、秦绪文/人民邮电出版社/2011-1-1/35.00
设计心理学,8.2,DonaldNorman/梅琼/中信出版社/2003-10-1/23.00
点石成金,8.5,[美]史蒂夫·克鲁克/DeDream&#39;/机械工业出版社/2006-8/39.00元
用户体验的要素,8.2,JesseJamesGarrett/范晓燕/机械工业出版社/2007年10月/25.00
About Face 3 交互设计精髓,8.6,AlanCooper、RobertReimann、DavidCronin/刘松涛/电子工业出版社/2008-11/72.00元
认知与设计,8.6,JeffJohnson/张一宁/人民邮电出版社/2011-9-1/59.00元
破茧成蝶：用户体验设计师的成长之路,8.6,刘津、李月/人民邮电出版社/2014-7/69.00
人人都是产品经理,7.7,苏杰/电子工业出版社/2010年4月/45.00元
情感化设计,8.0,[美]DonaldA.Norman；/付秋芳、程进三/电子工业出版社/2005-5/36.00元
赢在用户,8.0,[美]SteveMulder、[美]ZivvYarr/范晓燕/机械工业出版社/2007-08-01/29.00
Web界面设计,8.5,BillScott、TheresaNeil/李松峰/电子工业出版社/2009年7月/80.00元
设计师要懂心理学,7.8,[美]SusanWeinschenk/徐佳、马迪、余盈亿/人民邮电出版社/2013-5-1/49.00元
触动人心,8.4,JoshClark/包季真/电子工业出版社/2011-10/79.00元
交互设计沉思录,7.8,JonKolko/方舟/机械工业出版社华章公司/2012-10-1/49.00元
Designing Interactions,8.8,BillMoggridge/MITPress/2006-11-24/GBP30.95
瞬间之美,8.0,[美]RobertHoekman,Jr./向怡宁/人民邮电出版社/2009-7/45.00元
Web信息架构(第3版),8.1,PeterMorville、LouisRosenfeld/陈建勋/电子工业出版社/2008年8月/85.00
交互设计之路,7.9,库帕/ChrisDing/电子工业出版社/2006-3/38.00元
Designing Interfaces中文版,8.3,JeniferTidwell/蒋芳/电子工业出版社/2008-03-01/80.00元
锦绣蓝图,8.0,[美]沃德科(ChristinaWodtke)、[美]戈夫拉(AustinGovella)/蔡芳/人民邮电出版社/2009-11-01/59.00
随意搜寻,8.3,PeterMorville/沈浩翔/华中科技大学出版社/2013-10-1/CNY68.00
在你身边，为你设计,7.2,腾讯公司用户研究与体验设计部/电子工业出版社/2013-1/69.00元
Web表单设计,8.5,[美]LukeWroblewski/卢颐、高韵蓓/清华大学出版社/2010-6/49.00元
用户体验草图设计,7.8,比尔·巴克斯顿(BillBuxton)/黄峰/电子工业出版社/2009-11/168.00元
移动应用UI设计模式,7.2,[美]TheresaNeil、TheresaNeil/王军锋、郭偎、武艳芳/人民邮电出版社/2013-1-1/49.00元
用户体验度量,8.1,[美]特里斯(Tullis.T.)、[美]阿伯特(Albert.B.)/周荣刚/机械工业/2009-8/49.00
设计之下,7.6,搜狐新闻客户端UED团队/电子工业出版社/2014-1-1/CNY69.00
101 Design Methods,8.8,VijayKumar/Wiley/2012-10-9/USD34.95
商业秀,7.7,（美）斯科特·麦克凯恩/王楠岽、徐化/中信出版社/2003-12/23.00元
用户体验多面手,8.1,LeahBuley/新浪微博用户研究与体验设计中心、七印部落/华中科技大学出版社/2014-11-20/49.90
移动设计,7.9,傅小贞、胡甲超、郑元拢/电子工业出版社/2013-7-1/69.00元
设计心理学2,7.9,[美]唐纳德·A·诺曼/张磊/中信出版社/2011-8-1/38.00元
用户故事地图,7.7,JeffPatton/李涛/清华大学出版社/2016-4-1/59.00元
通用设计方法,8.5,贝拉·马丁（BellaMartin）、布鲁斯·汉宁顿（BruceHanington）/初晓华/中央编译出版社/2013-9/100.00元
用户体验面面观,7.9,[美]库涅夫斯基(MikeKuniavsky)/汤海/清华大学出版社/2010-5/69.00
亲爱的界面,8.0,[瑞士]LukasMathis/王军锋、杨蕾、曾小进/人民邮电出版社出版/2012-11/49.00元
This is Service Design Thinking,8.9,Schneider,Jakob/BISPublishers/2011-5-1/USD59.00
认知设计,8.3,JulieDirksen/简驾/机械工业出版社/2013-4/69.00元
设计沟通十器,7.6,DanielM.Brown/樊旺斌/机械工业出版社/2008-12/49.00元
体验设计白书,8.2,张玳/人民邮电出版社/2016-8/49.00元
设计调研,7.6,戴力农/电子工业出版社/2014-4/49.00元
Web导航设计,8.1,JamesKalbach/李曦琳/电子工业出版社/2009年3月/69.80元
UCD火花集,7.4,UCDChina/人民邮电出版社/2009/25.00元
可用性工程,8.1,尼尔森/刘正捷/机械工业出版社/2004-1/28.00元
交互设计指南,7.6,DanSaffer/陈军亮、陈媛嫄、李敏/机械工业出版社/2010年7月/33.00元
微交互,7.6,塞弗(DanSaffer)/李松峰/人民邮电出版社/2013-11-1/35.00元
精益设计,7.7,JeffGothelf/张玳/人民邮电出版社/2013-8/49.00元
一目了然,7.7,ROBERTHOEKMAN/何潇/机械工业出版社/2008-1/39.00元
走进交互设计,7.8,刘伟/中国建筑工业出版社/2013-3/35.00元
移动应用的设计与开发,7.7,[美]弗林(BrianFling)/马晶慧/电子工业出版社/2010-5/59.80元
设计心理学4,7.9,［美］唐纳德•A•诺曼/小柯/中信出版社/2015-11/42
信息设计,8.4,简·维索基·欧格雷迪(O＇Grady.J.V.)/郭瑽/凤凰出版传媒集团，译林出版社/2009-12/98.00元
众妙之门,8.0,SmashingMagazine/贾云龙、王士强/人民邮电出版社/2010-11-01/55.00
至关重要的设计,6.9,[美]罗伯特•布伦纳、[美]斯图尔特•埃默里/廖芳谊、李玮/中国人民大学出版社/2012-4-1/45.00元
Axure RP 6原型设计精髓,7.8,EzraSchwartz/七印部落/华中科技大学出版社/2013-5/88.00元
方寸指间,7.8,无线工坊/电子工业出版社/2014-3/48
网站设计解构,7.3,[美]RobertHoekman,Jr.、[美]JaredSpool/向怡宁/人民邮电出版社/2010-09/59.00元
腾讯网UED体验设计之旅,7.0,任婕等/电子工业出版社/2015-4/99.00元
筑巢引凤,7.6,[美]JoshuaPorter/邝宇恒/人民邮电出版社/2010-10/39.00元
社交网站界面设计,7.7,ChristianCrumlish、ErinMalone/樊旺斌、师蓉/机械工业出版社/2010-9-1/69.00元
写给大家看的设计书,8.2,RobinWilliams、JohnTollett/杨庆康/人民邮电出版社/2010-5/59.00元
