我的应许之地,8.5,[以色列]阿里·沙维特/简扬/中信出版社/2016-1/68.00元
悉达多,9.0,[德]赫尔曼·黑塞/杨玉功译、丁君君校/上海人民出版社/2009-3/20.00
穆斯林的葬礼,8.3,霍达/北京十月文艺出版社/1988-12-1/32.00
西藏生死书,8.5,索甲仁波切/郑振煌/浙江大学出版社/2011-4/39.80元
耶路撒冷三千年,7.8,[英]西蒙•蒙蒂菲奥里/张倩红、马丹静/民主与建设出版社/2015-1/78.00
正见,8.8,宗萨蒋扬钦哲仁波切/姚仁喜/中国友谊出版公司/2007-1/25.00元
达·芬奇密码,8.2,[美]丹·布朗/朱振武、吴晟、周元晓/上海人民出版社/2004-2/28.00元
圣经,9.0,中国基督教协会/中国基督教协会/1996
僧侣与哲学家,8.8,让-弗朗索瓦•何维勒、马修•理查德/赖声川/华东师范大学出版社/2014-9-1/CNY39.00
八万四千问,8.9,宗萨蒋扬钦哲仁波切/严望佳、戚淑萍/深圳报业集团出版社/2016-7/45.00元
金刚经,9.5,(后秦)鸠摩罗什/中州古籍出版社/2007-4/13.00元
迷信与暴力,8.5,[美]亨利·查尔斯·李（HenryCharlesLea）/X.Li/广西师范大学出版社/2016-7-1/108元
金刚经说什么,8.9,南怀瑾/复旦大学出版社/2002-6/27.00元
沉默,8.5,[日]远藤周作/林水福/南海出版公司/2009-8/22.00元
人间是剧场,9.0,宗萨蒋扬钦哲仁波切/新星出版社/2010-10/38.00元
眼泪与圣徒,8.7,[法]E.M.齐奥朗/沙湄/商务印书馆/2014-1/48.00
千面英雄,8.5,约瑟夫•坎贝尔(JosephCampbell)/朱侃如/金城出版社/2012-2-1/45.00元
失落的秘符,7.5,[美]丹·布朗/朱振武、文敏、于是/人民文学出版社/2010-1/38.00元
空谷幽兰,8.3,[美]比尔·波特著、[美]史蒂芬·R·约翰逊摄/明洁/南海出版公司/2009-3/29.80
佛祖都说了些什么?,8.6,林欣浩/北京时代华文书局/2014-7-1/42
你往何处去,8.8,[波]显克维奇/林洪亮/南海出版公司/2009-5/29.80元
佛陀,8.9,【英】凯伦·阿姆斯特朗著/贤祥/生活·读书·新知三联书店/2014-1/38.00
A Secular Age,9.1,CharlesTaylor/TheBelknapPressofHarvardUniversityPress/2007-9-20/USD50.00
新教伦理与资本主义精神,8.8,马克斯·韦伯/于晓、陈维纲等/生活·读书·新知三联书店/1987年/9.80
我与你,8.9,[德]马丁·布伯/陈维纲/生活·读书·新知三联书店/2002-1/7.80元
塔木德,8.6,赛妮亚编译/赛妮亚/重庆出版社/2008年1月/68.00元
精神病患,8.3,[美]威廉·彼得·布拉蒂/姚向辉/北京时代华文书局/2016-5-16/56.00元
科学与宗教的领地,8.7,[澳]彼得·哈里森/张卜天/商务印书馆/2016-10/69.00
神曲（全三册）,8.5,但丁/田德望/人民文学出版社/2004-05/43.00
佛教的见地与修道,9.0,宗萨钦哲仁波切/马君美、杨忆祖、陈冠中/甘肃民族出版社/2006-5/16.00元
深河,8.5,远藤周作/林水福/南海出版公司/2009-7-1/25.00元
忏悔录,8.5,[古罗马]奥古斯丁(S.AureliAugustini)/周士良/商务印书馆/1963-07-01/26.00元
天使与魔鬼,8.2,[美]丹.布朗/朱振武、王巧俐、信艳/人民文学出版社/2005-2/29.80元
返璞归真,9.1,C.S.路易斯/汪咏梅/华东师范大学出版社/2007-3/24.80元
写给无神论者,8.0,(英)阿兰·德波顿/梅俊杰/上海译文出版社/2012-5/30.00元
基督教史,9.2,胡斯托·L.冈萨雷斯(JustoL.Gonzalez)/赵城艺/上海三联书店/2016-3-1/CNY120.00
巫者的世界,9.3,林富士/广东人民出版社,南方传媒/2016-12-1/CNY65.00
基督教神圣谱,8.6,啸声/理想国|广西师范大学出版社/2016-11/148
达芬奇密码,8.5,[美]丹.布朗/朱振武、吴晟/2009-5/26.00
楞严经,9.4,赖永海、杨维中译注/中华书局/2010-5/27.00元
驱魔人,7.5,威廉•P•布拉蒂/姚向辉/上海译文出版社/2009-03/25.00
异端的权利,8.8,[奥]斯·茨威格/赵台安、赵振尧/生活·读书·新知三联书店/1986-12/1.40元
故道白云,9.0,一行禅师/何蕙仪/线装书局/2007-6/38.00元
上帝与新物理学,8.7,保罗·戴维斯/徐培/湖南科学技术出版社/2012-2-1/22.0
心经,9.6,本书编委会/宗教文化出版社/2006-3/108.00元
穿越百年中东,8.4,郭建龙/中信出版集团/2016-1-15/CNY58.00
禅的行囊,8.6,[美]比尔·波特/叶南/南海出版公司/2010-10/32.00元
了凡四训,8.7,(明)袁了凡、净庐主人译/净庐主人/百花文艺出版社/2007/16.00元
印度古代史诗摩诃婆罗多.全译本(1-6卷),9.3,[印]毗耶娑/黄宝生主持，金克木、赵国华、席必庄等/中国社会科学出版社/2005-12-1/680.00元
中国社会中的宗教,8.7,杨庆堃/范丽珠/上海人民出版社/2007-6-1/35.00元
与神对话（第一卷）,8.2,尼尔·唐纳德·沃尔什/李继宏/上海书店出版社/2009年7月/28.00元
诺斯替宗教,9.1,汉斯·约纳斯/张新樟/上海三联书店/2006-6/39.00元
金刚经·心经,9.4,陈秋平译注/中华书局/2010-5/10.00元
宗教生活的基本形式,9.0,[法]爱弥尔·涂尔干/渠东、汲喆/上海人民出版社/2006-8/42.00元
奥义书,8.8,黄宝生/商务印书馆/2010-4/27.00元
金刚经 心经 坛经,9.1,陈秋平、尚荣/中华书局/2007-12-1/16.00元
薄伽梵歌,8.9,[古印度]毗耶娑/黄宝生/商务印书馆/2010-04/15.00元
西藏度亡经,8.9,莲华生/徐进夫/宗教文化出版社/1995-08/15.00元
雪域求法记,8.5,邢肃芝(洛桑珍珠)口述、杨念群、张健飞笔述/生活·读书·新知三联书店/2008-11/36.00元
《十王经》与中国中世纪佛教冥界的形成,8.0,[美]太史文/张煜/上海古籍出版社/2017-1/66.00元
古兰经,8.6,马坚/中国社会科学出版社/2003-06-01/35.00元
大唐西域记,8.5,玄奘/辩机/广西师范大学出版社/2007-9/12.00元
人的宗教(修订版),9.2,休斯顿·史密斯/刘安云/海南出版社/2006-5/26.00
山海經,9.1,[晉]郭璞傳、廣陵書社編/廣陵書社/2003-8/90.00元
五灯会元（全三册）,8.8,普济/苏渊雷/中华书局/1984-10/148.00元
藏传佛教象征符号与器物图解,8.6,罗伯特·比尔/向红笳/北京大方弘文（中国藏学出版社）/2007-4/35.00元
神义论,7.4,莱布尼茨/朱雁冰/生活·读书·新知三联书店/2007年2月/29.00元
地狱,9.2,(美)丹·布朗/路旦俊、王晓东/人民文学出版社/2013-12/39.00元
宗教思想史,8.9,米尔恰·伊利亚德/上海社会科学院出版社/2004-6/98.00元
圣巴托罗缪大屠杀,8.7,(法)阿莱特·茹阿纳ArletteJouanna/梁爽/北京大学出版社/2015-1/CNY48.00
学佛三书（共3册）,9.4,圣严法师/陕西师范大学出版社/2008-4/18.00元
维摩诘经,8.9,赖永海、高永旺译注/中华书局/2010-5/15.00元
重负与神恩,8.3,[法]薇依/顾嘉琛、杜小真/中国人民大学出版社/2003-10/19.90元
轴心时代,8.7,[英国]凯伦·阿姆斯特朗/孙艳燕、白彦兵/海南出版社/2010-5/68.00元
次第花开,8.6,希阿荣博堪布/海南出版社/2017-1/39.80元
佛教常识答问,8.9,赵朴初/北京出版社/2003-01/9.00
禅者的初心,8.3,铃木俊隆/梁永安/海南出版社/2010.06/25.00元
突破修道上的唯物,9.4,邱陽．創巴仁波切、ChogyamTrungpa/繆樹廉/橡樹林/2011-6-19/320NT
神學大全,9.6,聖多瑪斯·阿奎那、周克勤/劉俊餘、陳家華、高旭東、周克勤、胡安德、王守身/碧岳學社／中華道明會/2008/NT20000
觅宗记,8.1,韦力/上海文艺出版社/2016-11/230.00元
地藏菩萨本愿经,9.5,张德宝等著闻妙释义/黄山书社出版社/2004-11-01/13.80元
透过佛法看世界,8.6,希阿荣博堪布/中信出版社/2014-8/39.80元
塔利班,8.1,艾哈迈德·拉希德（AhmedRashid）/钟鹰翔/重庆出版社/2015-1/58
六祖坛经,9.2,徐文明/徐文明注释/中州古籍/2008-1/12.00元
错引耶稣,8.0,【美】巴特•埃尔曼/黄恩邻/生活·读书·新知三联书店/2013-5/35.00
诸神的面具,9.0,提姆·凯乐/吕允智/新世界出版社/2012-11-1/32.00元
藏地密码1,7.5,何马/重庆出版社/2008-4/24.80
基督教思想史（共3册）,8.5,[美国]胡斯都.L.冈察雷斯/陈泽民等/译林出版社/2008-10/120.00元
上帝之城（上下）,8.6,奥古斯丁/王晓朝/人民出版社/2006/80.00元
佛教逻辑,8.5,舍尔巴茨基(Stcherbatsky.F.T)/宋立道、舒晓炜/商务印书馆/1997-11-1/30.6
宗教经验种种,8.8,詹姆斯(JamesWilliam)/尚新建/华夏出版社/2005-1/39.00元
狱中书简,8.8,(德)迪特里希·朋霍费尔/高师宁译、何光沪校/新星出版社/2011-7/24.00元
仓央嘉措诗传,7.4,苗欣宇、马辉/江苏文艺出版社/2016-10/35.00元
儒教与道教,8.1,(德国)马克斯·韦伯/王容芬/商务印书馆/2004-11/17.00元
古埃及《亡灵书》,8.3,金寿福/商务印书馆/2016-4/98.00
心灵史,7.9,张承志/湖南文艺出版社/1998-12/15.00元
正念的奇迹,8.5,一行禅师/丘丽君/中央编译出版社/2010年1月/25.00
群魔,8.2,[美]威廉·彼得·布拉蒂/黄显焯/北京时代华文书局/2015-10-30/56.00元
观音,8.7,于君方/陈怀宇、姚崇新、林佩莹/商务印书馆/2012-8/62.00元
汉帝国的遗产,8.4,姜生/科学出版社/2016-4/208.00元
法律与宗教,8.5,[美]哈罗德J.伯尔曼/梁治平/中国政法大学出版社/2003-8/18.00元
摩西五經,9.1,摩西/馮象/牛津出版社/2006/HK$108.00
发现教堂的艺术,8.1,理查德·泰勒/李毓昭/生活·读书·新知三联书店/2010-11/49.00元
基列家书,8.2,(美)玛里琳·鲁宾逊/李尧/人民文学出版社/2007-1/15.00元
罗摩衍那,8.0,[印度]蚁垤/季羡林/译林出版社/2002-8/20.50元
印度佛学源流略讲,9.0,吕澂/上海人民出版社/2005-05/30.00
在路上——中国的天主教,9.3,吕楠/中国图书出版社/2008年/280元
拯救与逍遥,8.7,刘小枫/华东师范大学出版社/2007-8/34.80元
中国巫术通史,7.7,高国藩/凤凰出版社/2015-10/450.00元
坛经,9.2,尚荣译注/中华书局/2010-5/14.00元
科学史及其与哲学和宗教的关系,8.5,（英）W.C.丹皮尔/李珩、张今校/广西师范大学出版社/2009.1/48.00元
山丘上的修道院,8.3,范毅舜/江西人民出版社/2015-12/98.00
天路历程,8.1,(英国)约翰·班扬著、西海译/西海/上海译文出版社/2004-3/14.00
女巫,8.3,[法]儒勒·米什莱/张颖绮/电子工业出版社/2014-5/38.00元
莱博维茨的赞歌,8.1,小沃尔特·M·米勒/俞建青/四川科学技术出版社/2004-4-1/20.00元
中东,8.4,[英]伯纳德·路易斯/郑之书/中国友谊出版公司/2004-10/35.00元
佛教征服中国,8.3,[荷]许理和/李四龙/江苏人民出版社/2005-8/32.00元
佛教十三经,9.2,鸠摩罗什等/中华书局/2010-12-9/24.00元
基督的最后诱惑,8.4,(希腊)尼可斯·卡赞扎基斯/董乐山、傅惟慈/译林出版社/2007-8/29.50元
妙法莲华经,9.5,中国友谊出版公司/1997-05/14.00
自由的迷思,9.1,创巴仁波切/西藏民族出版社/2005/25.00
神文时代,8.6,孙英刚/上海古籍出版社/2014-1-1/78.00元
罗马书释义,9.1,巴特/魏育青/华东师范大学出版社/2005-5/58.00元
佛教对中国物质文化的影响,8.1,柯嘉豪(JohnKieschnick)/赵悠、陈瑞峰、董浩晖、宋京、杨增/中西书局/2015-7/CNY60.00
道藏（1-36册）,9.2,上海书店/1988-3/7500
高僧传,9.0,释慧皎/中华书局/1992-10/27.50
精神分析与宗教,8.8,埃·弗洛姆/孙向晨/上海人民出版社/2006-8/12.00元
古代艺术与仪式,8.5,[英]简·艾伦·哈里森/刘宗迪/生活·读书·新知三联书店/2008-9/19.00元
神圣与世俗,8.9,[罗马尼亚]米尔恰·伊利亚德/王建光/华夏出版社/2002-12/22.00元
不是为了快乐,8.9,宗萨蒋扬钦哲仁波切/姚仁喜/深圳报业集团出版社/2013-1/38.00元
基督教与西方文化,8.5,赵林/商务印书馆/2013-9/46.00
认识佛教,9.1,释净空/线装书局/2010-2/21.80元
五十奥义书,9.1,佚名/徐梵澄/中国社会科学出版社/1984-1-1/88.00
佛学入门,8.5,徐湘灵等编著/三秦出版社/1994-7/6.80元
希腊神话故事,8.1,[德]古斯塔夫·施瓦布/刘超之、艾英/宗教文化出版社/1996-10/23.50元
基督教神学思想史,8.7,奥尔森(RogerOlson)/吴瑞诚/北京大学出版社/2003-9/42.0
薄伽梵歌论,9.0,（印度）室利・阿罗频多/徐梵澄/商务印书馆/2003-12/35.00
徐梵澄文集,9.3,徐梵澄/三联书店/2006-2-1/1380.0
两头蛇,8.6,黄一农/上海古籍出版社/2006-08-01/58.00元
The Modern Spirit of Asia,9.1,PetervanderVeer/PrincetonUniversityPress/2013-10-27/USD24.95
荒漠甘泉(附黑门山路),9.6,考门夫人/信实、阳东/时代文艺出版社/2003-8-1/49.80
清净道论,7.7,觉音/叶均/中国佛教研究所/1991/12.00
神的历史(修订版),8.1,[英]凯伦·阿姆斯特朗/蔡昌雄/海南出版社/2007-7/28.00元
