人间词话,9.0,王国维/上海古籍出版社/1998-12-01/9.80元
國史大綱（上下）,9.3,錢穆/商務印書館/2013-8/76.00元
道德经,9.4,老子/陕西人民出版社/1999-10/4.50
古文观止,9.0,吴楚材、吴调侯/中华书局/1987-1-1/21.00
声律启蒙,9.2,车万育/岳麓书社/2002年6月第2版/6.20
北大国学讲座,9.3,胡适、章太炎、闻一多/哈尔滨出版社/2016-12/39.80
传习录,9.3,[明]王阳明撰/于自力、孔薇、杨骅骁/中州古籍出版社/2008-1/32.00元
世说新语,9.0,&lt;南朝宋&gt;刘义庆著/里望译注/山西古籍出版社/2004/9
庄子,9.3,孙通海译注/方勇译注/中华书局/2007-04/20.00元
中国古代文化常识,8.9,王力编/世界图书出版公司/2008-1/25.00元
菜根谭,8.6,洪应明/吉林文史出版社/1999-3-1/11.00元
论语,9.0,中华书局/2006-12/9.80元
史记（全十册）,9.5,司马迁/（索引）司马贞，（正义）张守节/中华书局/1982-11/125.00
易经,9.1,于春海译评/吉林文史出版社/2006-8-1/15.00
说文解字,9.1,[汉]许慎撰、[宋]徐铉杨校定/中华书局/1963-12/24.00元
中国文化要义,9.0,梁漱溟/上海人民出版社/2005-05/25.00元
黄帝内经,9.2,(唐)王冰注/王冰注解/中医古籍出版社/2003-11/30.00元
了凡四训,8.7,(明)袁了凡、净庐主人译/净庐主人/百花文艺出版社/2007/16.00元
王阳明全集（全二册）,9.3,（明）王守仁　撰，吴光、钱明、董平、姚延福编校/上海古籍出版社/1992-12-1/130.00元
管锥编（全五册）,9.3,钱钟书/中华书局/1979-08/88.00
给大家看的国学常识,9.6,朱自清、胡适、李叔同/哈尔滨出版社/2016-9-30/39.8
春秋左傳注（全四冊）,9.3,杨伯峻/中华书局/1990-01-01/71.70
春秋大义,8.8,熊逸/陕西师范大学出版社/2007-12/49.80元
战国策,9.1,宋韬/山西古籍/2003-1-1/10.0
论语新解,8.9,钱穆/生活·读书·新知三联书店/2005-3/33.00元
老子注译及评介,9.2,陈鼓应/中华书局/2009-2/46.00元
论语别裁(上下),8.8,南怀瑾/复旦大学出版社/2003-01/42.00
詩經注析（全二冊）,9.2,程俊英、蒋见元/中华书局/1999-1-1/68.0
楚辞,9.0,屈原/陈书彬/山西古籍出版社/2003-03-01/7.00元
易经杂说,8.6,南怀瑾/复旦大学出版社/2002-6/19.00元
四書章句集注,9.3,朱熹/中華書局/1983-10/26.00
庄子今注今译（全三册）,9.3,陈鼓应注译/中华书局/2009-2/76.00元
周易,8.9,郭彧译注/中华书局/2006-9-1/22.00元
老子,9.4,[春秋]李耳/卫广来/山西古籍出版社/2003-3/5.00元
鬼谷子（第二版）,9.1,[战国]鬼谷子原著、[梁]陶弘景旧注、张卫国注译/崇文书局/2010/15.00元
陈寅恪集,9.2,陈寅恪/生活·读书·新知三联书店/2009-9/998.00元
周易译注（全二册）,9.1,黄寿祺、张善文/上海古籍出版社/2010-3-1/49.00元
老子今注今译,9.2,老子/陈鼓应/商务印书馆/2003-12/25.0
诗经,9.3,清如许/清如许、王洁/山西古籍出版社/2003-3-1/10.00
論語譯註,9.0,楊伯峻譯註/中华书局/1980/22.00元
增广贤文,8.5,郭俊峰、张菲洲/吉林文史出版社/1999-3-1/7.00元
中国古典文心,8.6,顾随讲述、叶嘉莹记录/北京大学出版社/2014-3/45.00
丧家狗,8.1,李零/山西人民出版社/2007-5/48.60元
饮冰室合集（全十二册）,9.5,梁啟超/中华书局/1989-03/550.00
围炉夜话,8.2,王永彬/中华书局/2008-9-23/21.00元
谈艺录,9.1,钱钟书/中华书局/1998-04/39.00
柳如是别传（全三册）,9.0,陈寅恪/生活·读书·新知三联书店/2001-1/98.00元
資治通鑑（全二十冊）,9.3,[宋]司馬光編著、[元]胡三省音注/標點資治通鑒小組校點/中華書局/1956-6/332.00元
王阳明：一切心法,7.9,熊逸/北京联合出版公司/2016-8/84.00
资治通鉴-(柏杨白话版)(全九辑三十六册)(双盒装),9.1,司马光/北岳文艺/2007-03-01/882.0
读书指南,9.1,梁启超/中华书局/2010-8/15.00元
中国历代政治得失,9.1,钱穆/生活·读书·新知三联书店/2001/12.00元
世說新語箋疏（全三冊）,9.6,余嘉锡/周祖谟（整理）、余淑宜（整理）、周士琦（整理）/中华书局/2008/120.00元
智囊全集,8.9,冯梦龙/中华书局/2007-9/39.00元
老子他说,8.6,南怀瑾/复旦大学出版社/2002-6/24.00元
